TYear,TMonth,Material,Projected Sales,Category,Actual Sales,Dawlance Prediction,MonthOfPrediction,YearOfPrediction
2022,3,F01000000254,715.0,DF,1366.0,971.9852910281355,11,2021
2022,3,F01000000123,223.0,DF,707.0,420.53697041017807,11,2021
2022,3,F01000000253,47.0,DF,287.0,234.04923875544645,11,2021
2022,3,F11005001330,436.0,DF,1073.0,1262.0,11,2021
2022,3,F11005001773,77.0,DF,171.0,198.49971986807412,11,2021
2022,3,F11005001630,37.0,DF,208.0,260.103081206442,11,2021
2022,3,F01000000003,78.0,DF,162.0,262.50861434254006,11,2021
2022,3,F01000000124,477.0,DF,520.0,563.6652373624416,11,2021
2022,3,F11005001807,72.0,DF,171.0,177.34923247523454,11,2021
2022,3,F11021023530,754.0,DF,729.0,1002.0166929363847,11,2021
2022,3,F11005001407,191.0,DF,684.0,884.5944451803081,11,2021
2022,3,F01000000127,52.0,DF,311.0,198.49971986807412,11,2021
2022,3,F01000000237,473.0,DF,250.0,375.69316081330874,11,2021
2022,3,F11005001573,639.0,DF,901.0,1048.9472939602745,11,2021
2022,3,NA-DF-103,210.0,DF,,0.0,11,2021
2022,4,F01000000263,112.0,DF,161.0,400.0,11,2021
2022,4,F01000000128,80.0,DF,246.0,150.0,11,2021
2022,4,F01000000135,431.0,DF,66.0,0.0,11,2021
2022,4,F11021023330,222.0,DF,443.0,500.0,11,2021
2022,4,F11021023073,0.0,DF,,,11,2021
2022,4,F01000000125,168.0,DF,834.0,518.553472017504,11,2021
2022,4,F01000000252,197.0,DF,124.0,200.0,11,2021
2022,4,F01000006300,312.0,DF,199.0,400.0,11,2021
2022,4,F01000000126,120.0,DF,149.0,150.0,11,2021
2022,4,F01000000002,78.0,DF,164.0,200.0,11,2021
2022,4,F11021023430,257.0,DF,1116.0,700.0,11,2021
2022,4,F01000000254,650.0,DF,1087.0,900.0,11,2021
2022,4,F01000000123,228.0,DF,784.0,600.0,11,2021
2022,4,F01000000253,46.0,DF,283.0,600.0,11,2021
2022,4,F11005001330,359.0,DF,863.0,900.0,11,2021
2022,4,F11005001773,77.0,DF,77.0,200.0,11,2021
2022,4,F11005001630,0.0,DF,271.0,200.0,11,2021
2022,4,F01000000003,93.0,DF,183.0,350.0,11,2021
2022,4,F01000000124,501.0,DF,601.0,540.0,11,2021
2022,4,F11005001807,73.0,DF,87.0,150.0,11,2021
2022,4,F11021023530,705.0,DF,1060.0,700.0,11,2021
2022,4,F11005001407,214.0,DF,1208.0,800.0,11,2021
2022,4,F01000000127,60.0,DF,245.0,150.0,11,2021
2022,4,F01000000237,450.0,DF,250.0,300.0,11,2021
2022,4,F11005001573,629.0,DF,1095.0,1000.0,11,2021
2022,4,NA-DF-103,228.0,DF,,0.0,11,2021
2021,12,F01000000171,,DF,7.0,150.0,11,2021
2022,3,F01000012200,,DF,61.0,393.0,11,2021
2022,2,F01000012200,,DF,119.0,247.30437461491064,11,2021
2022,2,F01000000171,,DF,235.0,657.4325319152124,11,2021
2022,3,F01000000171,,DF,515.0,505.77661342798604,11,2021
2021,12,F01000012200,,DF,50.0,100.0,11,2021
2022,4,F01000012200,,DF,158.0,400.0,11,2021
2022,4,F01000000171,,DF,329.0,400.0,11,2021
2021,12,F01000000024,,DF,-1.0,0.0,11,2021
2022,1,F01000000024,,DF,6.0,0.0,11,2021
2022,1,F01000000171,,DF,62.0,20.776110187567927,11,2021
2022,1,F01000012200,,DF,57.0,256.0,11,2021
2022,1,F01000000002,19.0,DF,1.0,77.82513775257509,12,2021
2022,1,F01000000003,45.0,DF,41.0,101.09282472679014,12,2021
2022,1,F01000000123,96.0,DF,86.0,164.2569806289456,12,2021
2022,1,F01000000124,110.0,DF,230.0,215.55829320328473,12,2021
2022,1,F01000000125,169.0,DF,111.0,184.78910320756378,12,2021
2022,1,F01000000126,59.0,DF,103.0,63.26301914277444,12,2021
2022,1,F01000000127,57.0,DF,70.0,77.32146784116875,12,2021
2022,1,F01000000128,71.0,DF,37.0,63.263019142774446,12,2021
2022,1,F01000000135,117.0,DF,48.0,0.0,12,2021
2022,1,F01000000237,86.0,DF,56.0,187.0,12,2021
2022,1,F01000000252,47.0,DF,32.0,51.54764522744585,12,2021
2022,1,F01000000253,58.0,DF,141.0,88.13008070263245,12,2021
2022,1,F01000000254,129.0,DF,319.0,380.6942389860198,12,2021
2022,1,F01000000263,85.0,DF,17.0,177.0,12,2021
2022,1,F01000006300,66.0,DF,64.0,172.0,12,2021
2022,1,F01000012200,120.0,DF,57.0,256.0,12,2021
2022,1,F11005001330,142.0,DF,166.0,621.0,12,2021
2022,1,F11005001407,90.0,DF,188.0,373.92295814863365,12,2021
2022,1,F11005001573,93.0,DF,266.0,406.99577166968385,12,2021
2022,1,F11005001630,72.0,DF,4.0,101.92375306335884,12,2021
2022,1,F11005001773,75.0,DF,3.0,77.32146784116875,12,2021
2022,1,F11005001807,59.0,DF,22.0,69.03752694563991,12,2021
2022,1,F11021023073,34.0,DF,,,12,2021
2022,1,F11021023330,68.0,DF,137.0,234.59310256718953,12,2021
2022,1,F11021023430,122.0,DF,289.0,568.6509270662468,12,2021
2022,1,F11021023530,156.0,DF,278.0,288.194096881965,12,2021
2022,1,NA-DF-103,80.0,DF,,0.0,12,2021
2022,2,F01000000002,42.0,DF,50.0,135.2604799404442,12,2021
2022,2,F01000000003,82.0,DF,28.0,175.69983665886153,12,2021
2022,2,F01000000123,158.0,DF,299.0,280.7233090995887,12,2021
2022,2,F01000000124,201.0,DF,324.0,379.69310393868085,12,2021
2022,2,F01000000125,229.0,DF,382.0,315.8137227370372,12,2021
2022,2,F01000000126,102.0,DF,124.0,109.95144472391307,12,2021
2022,2,F01000000127,101.0,DF,133.0,131.43620978490762,12,2021
2022,2,F01000000128,106.0,DF,166.0,109.95144472391308,12,2021
2022,2,F01000000135,166.0,DF,65.0,0.0,12,2021
2022,2,F01000000237,122.0,DF,195.0,271.3339494762785,12,2021
2022,2,F01000000252,78.0,DF,86.0,87.20286995344833,12,2021
2022,2,F01000000253,94.0,DF,194.0,149.0891762870806,12,2021
2022,2,F01000000254,265.0,DF,806.0,647.990194018757,12,2021
2022,2,F01000000263,126.0,DF,112.0,243.29944547134937,12,2021
2022,2,F01000006300,92.0,DF,218.0,270.33271719038817,12,2021
2022,2,F01000012200,155.0,DF,119.0,247.30437461491064,12,2021
2022,2,F11005001330,361.0,DF,419.0,741.0,12,2021
2022,2,F11005001407,156.0,DF,427.0,537.0068103521112,12,2021
2022,2,F11005001573,156.0,DF,502.0,701.7245876697774,12,2021
2022,2,F11005001630,156.0,DF,142.0,176.93335932583713,12,2021
2022,2,F11005001773,122.0,DF,109.0,131.43620978490762,12,2021
2022,2,F11005001807,111.0,DF,47.0,117.33588485634787,12,2021
2022,2,F11021023073,57.0,DF,,,12,2021
2022,2,F11021023330,120.0,DF,344.0,407.62669077708665,12,2021
2022,2,F11021023430,238.0,DF,599.0,709.696554461061,12,2021
2022,2,F11021023530,286.0,DF,651.0,497.80988600765323,12,2021
2022,2,NA-DF-103,139.0,DF,,0.0,12,2021
2022,3,F01000000002,53.0,DF,206.0,202.08920986883643,12,2021
2022,3,F01000000003,94.0,DF,162.0,262.50861434254006,12,2021
2022,3,F01000000123,174.0,DF,707.0,420.53697041017807,12,2021
2022,3,F01000000124,284.0,DF,520.0,563.6652373624416,12,2021
2022,3,F01000000125,252.0,DF,544.0,473.1040917114503,12,2021
2022,3,F01000000126,117.0,DF,165.0,164.27563023564758,12,2021
2022,3,F01000000127,130.0,DF,311.0,198.49971986807412,12,2021
2022,3,F01000000128,131.0,DF,177.0,164.27563023564758,12,2021
2022,3,F01000000135,188.0,DF,112.0,0.0,12,2021
2022,3,F01000000237,156.0,DF,250.0,375.69316081330874,12,2021
2022,3,F01000000252,79.0,DF,144.0,136.8963585297063,12,2021
2022,3,F01000000253,94.0,DF,287.0,234.04923875544645,12,2021
2022,3,F01000000254,587.0,DF,1366.0,971.9852910281355,12,2021
2022,3,F01000000263,164.0,DF,179.0,336.8761552680222,12,2021
2022,3,F01000006300,79.0,DF,260.0,200.0,12,2021
2022,3,F01000012200,165.0,DF,61.0,393.0,12,2021
2022,3,F11005001330,799.0,DF,1073.0,1262.0,12,2021
2022,3,F11005001407,265.0,DF,684.0,884.5944451803081,12,2021
2022,3,F11005001573,267.0,DF,901.0,1048.9472939602745,12,2021
2022,3,F11005001630,209.0,DF,208.0,260.103081206442,12,2021
2022,3,F11005001773,172.0,DF,171.0,198.49971986807412,12,2021
2022,3,F11005001807,146.0,DF,171.0,177.34923247523454,12,2021
2022,3,F11021023073,73.0,DF,,,12,2021
2022,3,F11021023330,163.0,DF,430.0,608.776505776339,12,2021
2022,3,F11021023430,388.0,DF,894.0,1060.3393984763386,12,2021
2022,3,F11021023530,459.0,DF,729.0,1002.0166929363847,12,2021
2022,3,NA-DF-103,162.0,DF,,0.0,12,2021
2022,4,F01000000002,54.0,DF,164.0,200.0,12,2021
2022,4,F01000000003,102.0,DF,183.0,350.0,12,2021
2022,4,F01000000123,173.0,DF,784.0,600.0,12,2021
2022,4,F01000000124,310.0,DF,601.0,540.0,12,2021
2022,4,F01000000125,240.0,DF,834.0,518.553472017504,12,2021
2022,4,F01000000126,118.0,DF,149.0,150.0,12,2021
2022,4,F01000000127,146.0,DF,245.0,150.0,12,2021
2022,4,F01000000128,121.0,DF,246.0,150.0,12,2021
2022,4,F01000000135,189.0,DF,66.0,0.0,12,2021
2022,4,F01000000237,146.0,DF,250.0,300.0,12,2021
2022,4,F01000000252,87.0,DF,124.0,200.0,12,2021
2022,4,F01000000253,99.0,DF,283.0,600.0,12,2021
2022,4,F01000000254,615.0,DF,1087.0,900.0,12,2021
2022,4,F01000000263,163.0,DF,161.0,400.0,12,2021
2022,4,F01000006300,79.0,DF,199.0,400.0,12,2021
2022,4,F01000012200,165.0,DF,158.0,400.0,12,2021
2022,4,F11005001330,663.0,DF,863.0,900.0,12,2021
2022,4,F11005001407,303.0,DF,1208.0,800.0,12,2021
2022,4,F11005001573,302.0,DF,1095.0,1000.0,12,2021
2022,4,F11005001630,225.0,DF,271.0,200.0,12,2021
2022,4,F11005001773,190.0,DF,77.0,200.0,12,2021
2022,4,F11005001807,171.0,DF,87.0,150.0,12,2021
2022,4,F11021023073,73.0,DF,,,12,2021
2022,4,F11021023330,172.0,DF,443.0,500.0,12,2021
2022,4,F11021023430,359.0,DF,1116.0,700.0,12,2021
2022,4,F11021023530,403.0,DF,1060.0,700.0,12,2021
2022,4,NA-DF-103,163.0,DF,,0.0,12,2021
2022,4,NA-DF-300-INV,107.0,DF,,300.0,12,2021
2022,4,NA-DF-400-INV,107.0,DF,,300.0,12,2021
2022,5,F01000000002,46.0,DF,,473.89248142071233,12,2021
2022,5,F01000000003,90.0,DF,,400.0,12,2021
2022,5,F01000000123,166.0,DF,,700.0,12,2021
2022,5,F01000000124,236.0,DF,,700.0,12,2021
2022,5,F01000000125,236.0,DF,,800.0,12,2021
2022,5,F01000000126,110.0,DF,,300.0,12,2021
2022,5,F01000000127,116.0,DF,,350.0,12,2021
2022,5,F01000000128,119.0,DF,,300.0,12,2021
2022,5,F01000000135,185.0,DF,,0.0,12,2021
2022,5,F01000000237,154.0,DF,,600.0,12,2021
2022,5,F01000000252,81.0,DF,,350.0,12,2021
2022,5,F01000000253,94.0,DF,,1000.0,12,2021
2022,5,F01000000254,358.0,DF,,1500.0,12,2021
2022,5,F01000000263,160.0,DF,,800.0,12,2021
2022,5,F01000006300,88.0,DF,,850.0,12,2021
2022,5,F01000012200,167.0,DF,,800.0,12,2021
2022,5,F11005001330,349.0,DF,,950.0,12,2021
2022,5,F11005001407,203.0,DF,,950.0,12,2021
2022,5,F11005001573,218.0,DF,,1100.0,12,2021
2022,5,F11005001630,167.0,DF,,350.0,12,2021
2022,5,F11005001773,163.0,DF,,300.0,12,2021
2022,5,F11005001807,140.0,DF,,300.0,12,2021
2022,5,F11021023073,68.0,DF,,,12,2021
2022,5,F11021023330,156.0,DF,,675.1278834089374,12,2021
2022,5,F11021023430,245.0,DF,,1400.0,12,2021
2022,5,F11021023530,270.0,DF,,1174.5970466171218,12,2021
2022,5,NA-DF-103,162.0,DF,,0.0,12,2021
2022,5,NA-DF-300-INV,128.0,DF,,1400.0,12,2021
2022,5,NA-DF-400-INV,123.0,DF,,1152.1571276903774,12,2021
2022,2,F01000000171,,DF,235.0,657.4325319152124,12,2021
2022,3,F01000000171,,DF,515.0,505.77661342798604,12,2021
2022,4,F01000000171,,DF,329.0,400.0,12,2021
2022,1,F01000000024,,DF,6.0,0.0,12,2021
2022,1,F01000000171,,DF,62.0,20.776110187567927,12,2021
2022,2,F01000000002,50.0,DF,50.0,135.2604799404442,1,2022
2022,2,F01000000003,74.0,DF,28.0,175.69983665886153,1,2022
2022,2,F01000000123,161.0,DF,299.0,280.7233090995887,1,2022
2022,2,F01000000124,244.0,DF,324.0,379.69310393868085,1,2022
2022,2,F01000000125,187.0,DF,382.0,315.8137227370372,1,2022
2022,2,F01000000126,94.0,DF,124.0,109.95144472391307,1,2022
2022,2,F01000000127,156.0,DF,133.0,131.43620978490762,1,2022
2022,2,F01000000128,109.0,DF,166.0,109.95144472391308,1,2022
2022,2,F01000000135,232.0,DF,65.0,0.0,1,2022
2022,2,F01000000237,150.0,DF,195.0,271.3339494762785,1,2022
2022,2,F01000000252,81.0,DF,86.0,87.20286995344833,1,2022
2022,2,F01000000253,126.0,DF,194.0,149.0891762870806,1,2022
2022,2,F01000000254,405.0,DF,806.0,647.990194018757,1,2022
2022,2,F01000000263,155.0,DF,112.0,243.29944547134937,1,2022
2022,2,F01000006300,76.0,DF,218.0,270.33271719038817,1,2022
2022,2,F01000012200,202.0,DF,119.0,247.30437461491064,1,2022
2022,2,F11005001330,367.0,DF,419.0,741.0,1,2022
2022,2,F11005001407,232.0,DF,427.0,537.0068103521112,1,2022
2022,2,F11005001573,262.0,DF,502.0,701.7245876697774,1,2022
2022,2,F11005001630,187.0,DF,142.0,176.93335932583713,1,2022
2022,2,F11005001773,157.0,DF,109.0,131.43620978490762,1,2022
2022,2,F11005001807,124.0,DF,47.0,117.33588485634787,1,2022
2022,2,F11021023073,86.0,DF,,,1,2022
2022,2,F11021023330,160.0,DF,344.0,407.62669077708665,1,2022
2022,2,F11021023430,258.0,DF,599.0,709.696554461061,1,2022
2022,2,F11021023530,316.0,DF,651.0,497.80988600765323,1,2022
2022,2,NA-DF-103,188.0,DF,,0.0,1,2022
2022,3,F01000000002,56.0,DF,206.0,202.08920986883643,1,2022
2022,3,F01000000003,82.0,DF,162.0,262.50861434254006,1,2022
2022,3,F01000000123,180.0,DF,707.0,420.53697041017807,1,2022
2022,3,F01000000124,320.0,DF,520.0,563.6652373624416,1,2022
2022,3,F01000000125,231.0,DF,544.0,473.1040917114503,1,2022
2022,3,F01000000126,92.0,DF,165.0,164.27563023564758,1,2022
2022,3,F01000000127,184.0,DF,311.0,198.49971986807412,1,2022
2022,3,F01000000128,110.0,DF,177.0,164.27563023564758,1,2022
2022,3,F01000000135,237.0,DF,112.0,0.0,1,2022
2022,3,F01000000237,165.0,DF,250.0,375.69316081330874,1,2022
2022,3,F01000000252,74.0,DF,144.0,136.8963585297063,1,2022
2022,3,F01000000253,130.0,DF,287.0,234.04923875544645,1,2022
2022,3,F01000000254,630.0,DF,1366.0,971.9852910281355,1,2022
2022,3,F01000000263,156.0,DF,179.0,336.8761552680222,1,2022
2022,3,F01000006300,59.0,DF,260.0,200.0,1,2022
2022,3,F01000012200,184.0,DF,61.0,393.0,1,2022
2022,3,F11005001330,833.0,DF,1073.0,1262.0,1,2022
2022,3,F11005001407,374.0,DF,684.0,884.5944451803081,1,2022
2022,3,F11005001573,401.0,DF,901.0,1048.9472939602745,1,2022
2022,3,F11005001630,191.0,DF,208.0,260.103081206442,1,2022
2022,3,F11005001773,155.0,DF,171.0,198.49971986807412,1,2022
2022,3,F11005001807,118.0,DF,171.0,177.34923247523454,1,2022
2022,3,F11021023073,100.0,DF,,,1,2022
2022,3,F11021023330,188.0,DF,430.0,608.776505776339,1,2022
2022,3,F11021023430,391.0,DF,894.0,1060.3393984763386,1,2022
2022,3,F11021023530,481.0,DF,729.0,1002.0166929363847,1,2022
2022,3,NA-DF-103,255.0,DF,,0.0,1,2022
2022,4,F01000000002,56.0,DF,164.0,200.0,1,2022
2022,4,F01000000003,98.0,DF,183.0,350.0,1,2022
2022,4,F01000000123,148.0,DF,784.0,600.0,1,2022
2022,4,F01000000124,285.0,DF,601.0,540.0,1,2022
2022,4,F01000000125,168.0,DF,834.0,518.553472017504,1,2022
2022,4,F01000000126,94.0,DF,149.0,150.0,1,2022
2022,4,F01000000127,205.0,DF,245.0,150.0,1,2022
2022,4,F01000000128,112.0,DF,246.0,150.0,1,2022
2022,4,F01000000135,237.0,DF,66.0,0.0,1,2022
2022,4,F01000000237,186.0,DF,250.0,300.0,1,2022
2022,4,F01000000252,76.0,DF,124.0,200.0,1,2022
2022,4,F01000000253,99.0,DF,283.0,600.0,1,2022
2022,4,F01000000254,663.0,DF,1087.0,900.0,1,2022
2022,4,F01000000263,177.0,DF,161.0,400.0,1,2022
2022,4,F01000006300,60.0,DF,199.0,400.0,1,2022
2022,4,F01000012200,178.0,DF,158.0,400.0,1,2022
2022,4,F11005001330,684.0,DF,863.0,900.0,1,2022
2022,4,F11005001407,372.0,DF,1208.0,800.0,1,2022
2022,4,F11005001573,408.0,DF,1095.0,1000.0,1,2022
2022,4,F11005001630,219.0,DF,271.0,200.0,1,2022
2022,4,F11005001773,187.0,DF,77.0,200.0,1,2022
2022,4,F11005001807,149.0,DF,87.0,150.0,1,2022
2022,4,F11021023073,81.0,DF,,,1,2022
2022,4,F11021023330,199.0,DF,443.0,500.0,1,2022
2022,4,F11021023430,392.0,DF,1116.0,700.0,1,2022
2022,4,F11021023530,474.0,DF,1060.0,700.0,1,2022
2022,4,NA-DF-103,269.0,DF,,0.0,1,2022
2022,4,NA-DF-300-INV,170.0,DF,,300.0,1,2022
2022,4,NA-DF-400-INV,216.0,DF,,300.0,1,2022
2022,5,F01000000002,53.0,DF,,473.89248142071233,1,2022
2022,5,F01000000003,70.0,DF,,400.0,1,2022
2022,5,F01000000123,160.0,DF,,700.0,1,2022
2022,5,F01000000124,270.0,DF,,700.0,1,2022
2022,5,F01000000125,217.0,DF,,800.0,1,2022
2022,5,F01000000126,85.0,DF,,300.0,1,2022
2022,5,F01000000127,157.0,DF,,350.0,1,2022
2022,5,F01000000128,106.0,DF,,300.0,1,2022
2022,5,F01000000135,224.0,DF,,0.0,1,2022
2022,5,F01000000237,174.0,DF,,600.0,1,2022
2022,5,F01000000252,79.0,DF,,350.0,1,2022
2022,5,F01000000253,130.0,DF,,1000.0,1,2022
2022,5,F01000000254,464.0,DF,,1500.0,1,2022
2022,5,F01000000263,158.0,DF,,800.0,1,2022
2022,5,F01000006300,63.0,DF,,850.0,1,2022
2022,5,F01000012200,160.0,DF,,800.0,1,2022
2022,5,F11005001330,331.0,DF,,950.0,1,2022
2022,5,F11005001407,236.0,DF,,950.0,1,2022
2022,5,F11005001573,335.0,DF,,1100.0,1,2022
2022,5,F11005001630,167.0,DF,,350.0,1,2022
2022,5,F11005001773,161.0,DF,,300.0,1,2022
2022,5,F11005001807,120.0,DF,,300.0,1,2022
2022,5,F11021023073,94.0,DF,,,1,2022
2022,5,F11021023330,163.0,DF,,675.1278834089374,1,2022
2022,5,F11021023430,229.0,DF,,1400.0,1,2022
2022,5,F11021023530,235.0,DF,,1174.5970466171218,1,2022
2022,5,NA-DF-103,183.0,DF,,0.0,1,2022
2022,5,NA-DF-300-INV,115.0,DF,,1400.0,1,2022
2022,5,NA-DF-400-INV,113.0,DF,,1152.1571276903774,1,2022
2022,6,F01000000002,129.0,DF,,300.0,1,2022
2022,6,F01000000003,227.0,DF,,420.0,1,2022
2022,6,F01000000123,356.0,DF,,600.0,1,2022
2022,6,F01000000124,614.0,DF,,690.0,1,2022
2022,6,F01000000125,317.0,DF,,650.0,1,2022
2022,6,F01000000126,219.0,DF,,250.0,1,2022
2022,6,F01000000127,455.0,DF,,300.0,1,2022
2022,6,F01000000128,219.0,DF,,250.0,1,2022
2022,6,F01000000135,690.0,DF,,0.0,1,2022
2022,6,F01000000237,538.0,DF,,470.0,1,2022
2022,6,F01000000252,195.0,DF,,400.0,1,2022
2022,6,F01000000253,236.0,DF,,720.0,1,2022
2022,6,F01000000254,1082.0,DF,,1260.0,1,2022
2022,6,F01000000263,593.0,DF,,550.0,1,2022
2022,6,F01000006300,104.0,DF,,710.0,1,2022
2022,6,F01000012200,549.0,DF,,510.0,1,2022
2022,6,F11005001330,1130.0,DF,,820.0,1,2022
2022,6,F11005001407,966.0,DF,,1400.0,1,2022
2022,6,F11005001573,772.0,DF,,1200.0,1,2022
2022,6,F11005001630,421.0,DF,,300.0,1,2022
2022,6,F11005001773,416.0,DF,,360.0,1,2022
2022,6,F11005001807,398.0,DF,,300.0,1,2022
2022,6,F11021023073,139.0,DF,,,1,2022
2022,6,F11021023330,478.0,DF,,700.0,1,2022
2022,6,F11021023430,815.0,DF,,1200.0,1,2022
2022,6,F11021023530,831.0,DF,,1000.0,1,2022
2022,6,NA-DF-103,558.0,DF,,0.0,1,2022
2022,6,NA-DF-300-INV,474.0,DF,,1000.0,1,2022
2022,6,NA-DF-400-INV,426.0,DF,,1100.0,1,2022
2022,2,F01000000171,,DF,235.0,657.4325319152124,1,2022
2022,3,F01000000171,,DF,515.0,505.77661342798604,1,2022
2022,4,F01000000171,,DF,329.0,400.0,1,2022
2022,3,F01000000003,219.0,DF,162.0,262.50861434254006,2,2022
2022,3,F01000000252,116.0,DF,144.0,136.8963585297063,2,2022
2022,3,F01000000253,301.0,DF,287.0,234.04923875544645,2,2022
2022,3,F01000000002,117.0,DF,206.0,202.08920986883643,2,2022
2022,3,F11021023330,146.0,DF,430.0,608.776505776339,2,2022
2022,3,F11021023430,533.0,DF,894.0,1060.3393984763386,2,2022
2022,3,F01000000171,258.0,DF,515.0,505.77661342798604,2,2022
2022,3,F11021023530,188.0,DF,729.0,1002.0166929363847,2,2022
2022,3,F01000000254,496.0,DF,1366.0,971.9852910281355,2,2022
2022,3,F11005001773,71.0,DF,171.0,198.49971986807412,2,2022
2022,3,F11005001573,625.0,DF,901.0,1048.9472939602745,2,2022
2022,3,F11005001807,75.0,DF,171.0,177.34923247523454,2,2022
2022,3,F01000000128,76.0,DF,177.0,164.27563023564758,2,2022
2022,3,F01000000126,61.0,DF,165.0,164.27563023564758,2,2022
2022,3,F01000000127,138.0,DF,311.0,198.49971986807412,2,2022
2022,3,F11005001407,596.0,DF,684.0,884.5944451803081,2,2022
2022,3,F01000000125,133.0,DF,544.0,473.1040917114503,2,2022
2022,3,F01000000123,201.0,DF,707.0,420.53697041017807,2,2022
2022,3,F01000000124,322.0,DF,520.0,563.6652373624416,2,2022
2022,3,F11005001630,161.0,DF,208.0,260.103081206442,2,2022
2022,3,F11005001330,667.0,DF,1073.0,1262.0,2,2022
2022,3,F01000000263,140.0,DF,179.0,336.8761552680222,2,2022
2022,3,F01000006300,158.0,DF,260.0,200.0,2,2022
2022,3,F01000000237,157.0,DF,250.0,375.69316081330874,2,2022
2022,3,F01000012200,118.0,DF,61.0,393.0,2,2022
2022,3,F01000000135,64.0,DF,112.0,0.0,2,2022
2022,4,F01000000003,234.0,DF,183.0,350.0,2,2022
2022,4,F01000000252,133.0,DF,124.0,200.0,2,2022
2022,4,F01000000253,180.0,DF,283.0,600.0,2,2022
2022,4,F01000000002,113.0,DF,164.0,200.0,2,2022
2022,4,F11021023330,153.0,DF,443.0,500.0,2,2022
2022,4,NA-DF-300-INV,64.0,DF,,300.0,2,2022
2022,4,F11021023430,467.0,DF,1116.0,700.0,2,2022
2022,4,F01000000171,416.0,DF,329.0,400.0,2,2022
2022,4,NA-DF-400-INV,64.0,DF,,300.0,2,2022
2022,4,F11021023530,572.0,DF,1060.0,700.0,2,2022
2022,4,F01000000254,469.0,DF,1087.0,900.0,2,2022
2022,4,F11005001773,70.0,DF,77.0,200.0,2,2022
2022,4,F11005001573,654.0,DF,1095.0,1000.0,2,2022
2022,4,F11005001807,82.0,DF,87.0,150.0,2,2022
2022,4,F01000000128,249.0,DF,246.0,150.0,2,2022
2022,4,F01000000126,63.0,DF,149.0,150.0,2,2022
2022,4,F01000000127,124.0,DF,245.0,150.0,2,2022
2022,4,F11005001407,529.0,DF,1208.0,800.0,2,2022
2022,4,F01000000125,214.0,DF,834.0,518.553472017504,2,2022
2022,4,F01000000123,236.0,DF,784.0,600.0,2,2022
2022,4,F01000000124,376.0,DF,601.0,540.0,2,2022
2022,4,F11005001630,174.0,DF,271.0,200.0,2,2022
2022,4,F11005001330,666.0,DF,863.0,900.0,2,2022
2022,4,F01000000263,119.0,DF,161.0,400.0,2,2022
2022,4,F01000006300,253.0,DF,199.0,400.0,2,2022
2022,4,F01000000237,150.0,DF,250.0,300.0,2,2022
2022,4,F01000012200,124.0,DF,158.0,400.0,2,2022
2022,4,F01000000135,67.0,DF,66.0,0.0,2,2022
2022,5,F01000000003,240.0,DF,,400.0,2,2022
2022,5,F01000000252,87.0,DF,,350.0,2,2022
2022,5,F01000000253,320.0,DF,,1000.0,2,2022
2022,5,F01000000002,60.0,DF,,473.89248142071233,2,2022
2022,5,F11021023330,140.0,DF,,675.1278834089374,2,2022
2022,5,NA-DF-300-INV,64.0,DF,,1400.0,2,2022
2022,5,F11021023430,413.0,DF,,1400.0,2,2022
2022,5,F01000000171,228.0,DF,,569.4431039474954,2,2022
2022,5,NA-DF-400-INV,64.0,DF,,1152.1571276903774,2,2022
2022,5,F11021023530,575.0,DF,,1174.5970466171218,2,2022
2022,5,F01000000254,535.0,DF,,1500.0,2,2022
2022,5,F11005001773,257.0,DF,,300.0,2,2022
2022,5,F11005001573,538.0,DF,,1100.0,2,2022
2022,5,F11005001807,227.0,DF,,300.0,2,2022
2022,5,F01000000128,95.0,DF,,300.0,2,2022
2022,5,F01000000126,176.0,DF,,300.0,2,2022
2022,5,F01000000127,187.0,DF,,350.0,2,2022
2022,5,F11005001407,467.0,DF,,950.0,2,2022
2022,5,F01000000125,246.0,DF,,800.0,2,2022
2022,5,F01000000123,315.0,DF,,700.0,2,2022
2022,5,F01000000124,371.0,DF,,700.0,2,2022
2022,5,F11005001630,136.0,DF,,350.0,2,2022
2022,5,F11005001330,538.0,DF,,950.0,2,2022
2022,5,F01000000263,170.0,DF,,800.0,2,2022
2022,5,F01000006300,282.0,DF,,850.0,2,2022
2022,5,F01000000237,172.0,DF,,600.0,2,2022
2022,5,F01000012200,110.0,DF,,800.0,2,2022
2022,5,F01000000135,60.0,DF,,0.0,2,2022
2022,6,F01000000003,441.0,DF,,420.0,2,2022
2022,6,F01000000252,372.0,DF,,400.0,2,2022
2022,6,F01000000253,514.0,DF,,720.0,2,2022
2022,6,F01000000002,131.0,DF,,300.0,2,2022
2022,6,F11021023330,159.0,DF,,700.0,2,2022
2022,6,NA-DF-300-INV,64.0,DF,,1000.0,2,2022
2022,6,F11021023430,1027.0,DF,,1200.0,2,2022
2022,6,F01000000171,652.0,DF,,700.0,2,2022
2022,6,NA-DF-400-INV,64.0,DF,,1100.0,2,2022
2022,6,F11021023530,1350.0,DF,,1000.0,2,2022
2022,6,F01000000254,886.0,DF,,1260.0,2,2022
2022,6,F11005001773,385.0,DF,,360.0,2,2022
2022,6,F11005001573,830.0,DF,,1200.0,2,2022
2022,6,F11005001807,401.0,DF,,300.0,2,2022
2022,6,F01000000128,257.0,DF,,250.0,2,2022
2022,6,F01000000126,301.0,DF,,250.0,2,2022
2022,6,F01000000127,178.0,DF,,300.0,2,2022
